,subject,set,pattern,visible_complexity_rating,imagined_complexity_rating,rtime,trial,LSC,intricacy,num_colours,num_revealed,underlying_LSC,underlying_intricacy
3012,u9nl8s5o,2,59,61,85,9445,13,0.1590837955813729,11,3,3,0.9662936750968476,64.0
3013,u9nl8s5o,2,106,83,90,7634,14,1.0623836132190436,121,3,27,0.8434276513958406,126.0
3014,u9nl8s5o,2,68,54,66,7194,15,0.3710535513609415,20,3,12,0.7758467648914809,36.0
3015,u9nl8s5o,2,74,17,37,12852,16,0.5124044325730495,7,3,21,0.347287799177756,2.0
3016,u9nl8s5o,2,100,55,60,10574,17,0.8821299826107337,68,3,23,0.8253869309445139,41.0
3017,u9nl8s5o,2,56,88,88,17636,18,0.8493127920205841,66,2,81,0.8493127920205841,66.0
3018,u9nl8s5o,2,101,89,94,5062,19,0.9110266386095636,66,3,22,0.9297137410864044,113.0
3019,u9nl8s5o,2,105,90,94,6353,20,1.097774230811072,89,3,32,0.9297137410864044,113.0
3020,u9nl8s5o,2,75,69,76,5334,21,0.4801126847380468,31,3,20,0.7973260104912844,32.0
3021,u9nl8s5o,2,99,78,86,6256,22,0.8629008547411311,69,3,44,0.971016706825666,108.0
3022,u9nl8s5o,2,93,84,90,6681,23,0.7015074435312239,104,3,47,0.9365506107841312,177.0
3023,u9nl8s5o,2,108,91,96,6208,24,1.3064747141393078,167,3,37,0.8434276513958406,126.0
3024,u9nl8s5o,2,80,20,27,6593,25,0.6047254368348421,28,3,18,0.7540329631872313,74.0
3025,u9nl8s5o,2,91,78,80,13316,26,0.7950905573931756,28,3,78,0.6866368918045108,27.0
3026,u9nl8s5o,2,104,24,29,18136,27,1.0807989491290677,71,3,33,0.846994161972378,84.0
3027,u9nl8s5o,2,71,83,87,13518,28,0.2387749878406579,129,3,17,0.3375488009445939,621.0
3028,u9nl8s5o,2,61,1,2,17267,29,0.2340404904357064,8,3,75,0.1179472434569747,7.0
3029,u9nl8s5o,2,60,66,87,10319,30,0.1803364021292067,9,3,3,0.9668164998304252,98.0
3030,u9nl8s5o,2,79,81,90,6794,31,0.6063491251349904,26,3,16,0.9668164998304252,98.0
3031,u9nl8s5o,2,84,81,86,5327,32,0.6457072882550682,37,3,23,0.8134343165694118,62.0
3032,u9nl8s5o,2,90,55,64,7354,33,0.7255347631242008,38,3,21,0.7266153533971146,106.0
3033,u9nl8s5o,2,82,21,30,8786,34,0.6144556771986371,35,3,23,0.1503843675749793,26.0
3034,u9nl8s5o,2,96,67,72,5880,35,0.8724228209098117,25,3,58,0.6866368918045108,27.0
3035,u9nl8s5o,2,61,1,3,17258,36,0.2340404904357064,8,3,75,0.1179472434569747,7.0
3036,u9nl8s5o,2,66,61,71,4525,37,0.3348875451841893,9,3,10,0.8325060520687275,70.0
3037,u9nl8s5o,2,56,75,75,15153,38,0.8493127920205841,66,2,81,0.8493127920205841,66.0
3038,u9nl8s5o,2,95,84,90,7354,39,0.8112967213065888,52,3,41,0.8986092320669834,78.0
3039,u9nl8s5o,2,97,21,21,11138,40,0.9285807695435256,15,3,64,0.436944813114559,3.0
3040,u9nl8s5o,2,69,72,80,5976,41,0.3867239593159077,25,3,13,0.9633856455933564,64.0
3041,u9nl8s5o,2,98,68,76,27519,42,0.9062850759227804,30,3,44,0.8820969625736855,30.0
3042,u9nl8s5o,2,73,12,19,5415,43,0.5054080072319812,5,3,35,0.377464279124328,11.0
3043,u9nl8s5o,2,86,72,80,6256,44,0.6833524476814347,40,3,25,0.9748770128126518,94.0
3044,u9nl8s5o,2,76,58,68,4485,45,0.4913445462137542,25,3,15,0.8573276323656119,39.0
3045,u9nl8s5o,2,83,26,33,7073,46,0.6421850319325081,19,3,27,0.916858816679865,28.0
3046,u9nl8s5o,2,85,55,59,5527,47,0.7200837345528227,15,3,45,0.9085637425139398,12.0
3047,u9nl8s5o,2,104,60,68,10656,48,1.0807989491290677,71,3,33,0.846994161972378,84.0
3048,u9nl8s5o,2,63,64,67,4557,49,0.2621302066272348,22,3,11,0.9765683593847632,112.0
3049,u9nl8s5o,2,95,74,81,3957,50,0.8112967213065888,52,3,41,0.8986092320669834,78.0
3050,u9nl8s5o,2,55,17,17,10679,51,0.3709748019792861,17,2,81,0.3709748019792861,17.0
3051,u9nl8s5o,2,88,36,43,6169,52,0.7269959505736927,22,3,37,0.916858816679865,28.0
3052,u9nl8s5o,2,81,64,77,10642,53,0.606596208639326,29,3,12,0.7861743337667199,48.0
3053,u9nl8s5o,2,65,65,81,4445,54,0.3092511907403419,10,3,8,0.8237862528535181,22.0
3054,u9nl8s5o,2,87,51,64,5423,55,0.6964658621109567,36,3,21,0.8559935464734297,29.0
3055,u9nl8s5o,2,107,68,70,9542,56,1.1333085532433815,131,3,67,0.9676097794179505,134.0
3056,u9nl8s5o,2,58,41,67,7498,57,0.1047651647070256,6,3,3,0.916858816679865,28.0
3057,u9nl8s5o,2,103,45,46,6448,58,0.9571239785965506,123,3,75,0.8434276513958406,126.0
3058,u9nl8s5o,2,96,58,68,6801,59,0.8724228209098117,25,3,58,0.6866368918045108,27.0
3059,u9nl8s5o,2,64,0,8,9750,60,0.3064124398034145,7,2,7,0.5126409163433703,32.0
3060,udlvvhcw,2,83,33,32,11567,1,0.6421850319325081,19,3,27,0.916858816679865,28.0
3061,udlvvhcw,2,59,60,68,5280,2,0.1590837955813729,11,3,3,0.9662936750968476,64.0
3062,udlvvhcw,2,80,57,74,4081,3,0.6047254368348421,28,3,18,0.7540329631872313,74.0
3063,udlvvhcw,2,79,82,78,3623,4,0.6063491251349904,26,3,16,0.9668164998304252,98.0
3064,udlvvhcw,2,88,20,21,5993,5,0.7269959505736927,22,3,37,0.916858816679865,28.0
3065,udlvvhcw,2,93,37,38,7147,6,0.7015074435312239,104,3,47,0.9365506107841312,177.0
3066,udlvvhcw,2,99,89,88,4127,7,0.8629008547411311,69,3,44,0.971016706825666,108.0
3067,udlvvhcw,2,92,55,61,4029,8,0.7804751118505173,47,3,36,0.7861743337667199,48.0
3068,udlvvhcw,2,64,27,26,3594,9,0.3064124398034145,7,2,7,0.5126409163433703,32.0
3069,udlvvhcw,2,96,62,62,3834,10,0.8724228209098117,25,3,58,0.6866368918045108,27.0
3070,udlvvhcw,2,60,62,71,6798,11,0.1803364021292067,9,3,3,0.9668164998304252,98.0
3071,udlvvhcw,2,100,65,71,3761,12,0.8821299826107337,68,3,23,0.8253869309445139,41.0
3072,udlvvhcw,2,86,60,60,6588,13,0.6833524476814347,40,3,25,0.9748770128126518,94.0
3073,udlvvhcw,2,56,77,77,7137,14,0.8493127920205841,66,2,81,0.8493127920205841,66.0
3074,udlvvhcw,2,73,11,11,4321,15,0.5054080072319812,5,3,35,0.377464279124328,11.0
3075,udlvvhcw,2,82,5,7,5757,16,0.6144556771986371,35,3,23,0.1503843675749793,26.0
3076,udlvvhcw,2,101,87,95,5523,17,0.9110266386095636,66,3,22,0.9297137410864044,113.0
3077,udlvvhcw,2,95,47,46,3411,18,0.8112967213065888,52,3,41,0.8986092320669834,78.0
3078,udlvvhcw,2,66,55,66,3797,19,0.3348875451841893,9,3,10,0.8325060520687275,70.0
3079,udlvvhcw,2,77,28,40,4621,20,0.5006900072129126,26,3,11,0.7266153533971146,106.0
3080,udlvvhcw,2,90,17,22,4391,21,0.7255347631242008,38,3,21,0.7266153533971146,106.0
3081,udlvvhcw,2,76,40,41,2598,22,0.4913445462137542,25,3,15,0.8573276323656119,39.0
3082,udlvvhcw,2,65,44,46,2134,23,0.3092511907403419,10,3,8,0.8237862528535181,22.0
3083,udlvvhcw,2,108,30,22,4006,24,1.3064747141393078,167,3,37,0.8434276513958406,126.0
3084,udlvvhcw,2,81,81,82,3130,25,0.606596208639326,29,3,12,0.7861743337667199,48.0
3085,udlvvhcw,2,63,82,89,3123,26,0.2621302066272348,22,3,11,0.9765683593847632,112.0
3086,udlvvhcw,2,80,70,74,2611,27,0.6047254368348421,28,3,18,0.7540329631872313,74.0
3087,udlvvhcw,2,72,54,60,3244,28,0.4394454839150852,19,3,8,0.961979984373074,37.0
3088,udlvvhcw,2,63,73,86,3221,29,0.2621302066272348,22,3,11,0.9765683593847632,112.0
3089,udlvvhcw,2,106,25,19,3816,30,1.0623836132190436,121,3,27,0.8434276513958406,126.0
3090,udlvvhcw,2,70,52,72,4291,31,0.4108983617670244,12,3,30,0.6866368918045108,27.0
3091,udlvvhcw,2,97,7,2,4554,32,0.9285807695435256,15,3,64,0.436944813114559,3.0
3092,udlvvhcw,2,107,31,30,3155,33,1.1333085532433815,131,3,67,0.9676097794179505,134.0
3093,udlvvhcw,2,58,9,40,4281,34,0.1047651647070256,6,3,3,0.916858816679865,28.0
3094,udlvvhcw,2,67,4,12,4921,35,0.3908410421433057,6,2,12,0.0218120056481487,5.0
3095,udlvvhcw,2,61,3,4,3865,36,0.2340404904357064,8,3,75,0.1179472434569747,7.0
3096,udlvvhcw,2,89,62,68,2825,37,0.7194268972075625,40,3,35,0.946626538265491,63.0
3097,udlvvhcw,2,74,57,53,2920,38,0.5124044325730495,7,3,21,0.347287799177756,2.0
3098,udlvvhcw,2,71,33,34,3386,39,0.2387749878406579,129,3,17,0.3375488009445939,621.0
3099,udlvvhcw,2,84,6,6,3524,40,0.6457072882550682,37,3,23,0.8134343165694118,62.0
3100,udlvvhcw,2,104,83,87,3622,41,1.0807989491290677,71,3,33,0.846994161972378,84.0
3101,udlvvhcw,2,105,86,91,3941,42,1.097774230811072,89,3,32,0.9297137410864044,113.0
3102,udlvvhcw,2,94,84,84,3157,43,0.8218508360546457,34,3,50,0.7973260104912844,32.0
3103,udlvvhcw,2,69,71,71,2521,44,0.3867239593159077,25,3,13,0.9633856455933564,64.0
3104,udlvvhcw,2,100,38,38,4770,45,0.8821299826107337,68,3,23,0.8253869309445139,41.0
3105,udlvvhcw,2,85,27,21,4038,46,0.7200837345528227,15,3,45,0.9085637425139398,12.0
3106,udlvvhcw,2,68,18,14,3211,47,0.3710535513609415,20,3,12,0.7758467648914809,36.0
3107,udlvvhcw,2,87,10,10,2998,48,0.6964658621109567,36,3,21,0.8559935464734297,29.0
3108,udlvvhcw,2,91,69,57,4790,49,0.7950905573931756,28,3,78,0.6866368918045108,27.0
3109,udlvvhcw,2,102,38,29,3584,50,0.390870413458231,446,3,57,0.3375488009445939,621.0
3110,udlvvhcw,2,57,46,47,4387,51,0.9566962770626366,134,2,81,0.9566962770626366,134.0
3111,udlvvhcw,2,62,3,9,3804,52,0.2438849935631821,9,3,5,0.1179472434569747,7.0
3112,udlvvhcw,2,82,4,4,3840,53,0.6144556771986371,35,3,23,0.1503843675749793,26.0
3113,udlvvhcw,2,55,68,67,4632,54,0.3709748019792861,17,2,81,0.3709748019792861,17.0
3114,udlvvhcw,2,89,75,78,3094,55,0.7194268972075625,40,3,35,0.946626538265491,63.0
3115,udlvvhcw,2,103,23,23,4404,56,0.9571239785965506,123,3,75,0.8434276513958406,126.0
3116,udlvvhcw,2,58,6,39,3291,57,0.1047651647070256,6,3,3,0.916858816679865,28.0
3117,udlvvhcw,2,75,47,62,3897,58,0.4801126847380468,31,3,20,0.7973260104912844,32.0
3118,udlvvhcw,2,98,53,60,2816,59,0.9062850759227804,30,3,44,0.8820969625736855,30.0
3119,udlvvhcw,2,78,2,18,3716,60,0.6109854054102395,11,3,32,0.0218120056481487,5.0
3120,un15ngw8,2,80,27,24,15467,1,0.6047254368348421,28,3,18,0.7540329631872313,74.0
3121,un15ngw8,2,79,30,31,5946,2,0.6063491251349904,26,3,16,0.9668164998304252,98.0
3122,un15ngw8,2,101,49,62,6013,3,0.9110266386095636,66,3,22,0.9297137410864044,113.0
3123,un15ngw8,2,92,7,8,4965,4,0.7804751118505173,47,3,36,0.7861743337667199,48.0
3124,un15ngw8,2,86,35,35,5747,5,0.6833524476814347,40,3,25,0.9748770128126518,94.0
3125,un15ngw8,2,96,92,96,5580,6,0.8724228209098117,25,3,58,0.6866368918045108,27.0
3126,un15ngw8,2,104,71,68,4198,7,1.0807989491290677,71,3,33,0.846994161972378,84.0
3127,un15ngw8,2,69,16,16,4416,8,0.3867239593159077,25,3,13,0.9633856455933564,64.0
3128,un15ngw8,2,83,53,57,4565,9,0.6421850319325081,19,3,27,0.916858816679865,28.0
3129,un15ngw8,2,59,3,6,3947,10,0.1590837955813729,11,3,3,0.9662936750968476,64.0
3130,un15ngw8,2,61,72,86,4265,11,0.2340404904357064,8,3,75,0.1179472434569747,7.0
3131,un15ngw8,2,73,71,88,3168,12,0.5054080072319812,5,3,35,0.377464279124328,11.0
3132,un15ngw8,2,62,69,70,5014,13,0.2438849935631821,9,3,5,0.1179472434569747,7.0
3133,un15ngw8,2,63,59,59,4430,14,0.2621302066272348,22,3,11,0.9765683593847632,112.0
3134,un15ngw8,2,75,59,57,4216,15,0.4801126847380468,31,3,20,0.7973260104912844,32.0
3135,un15ngw8,2,98,88,85,3098,16,0.9062850759227804,30,3,44,0.8820969625736855,30.0
3136,un15ngw8,2,67,26,26,3464,17,0.3908410421433057,6,2,12,0.0218120056481487,5.0
3137,un15ngw8,2,103,98,100,6084,18,0.9571239785965506,123,3,75,0.8434276513958406,126.0
3138,un15ngw8,2,102,53,53,3427,19,0.390870413458231,446,3,57,0.3375488009445939,621.0
3139,un15ngw8,2,71,29,29,6699,20,0.2387749878406579,129,3,17,0.3375488009445939,621.0
3140,un15ngw8,2,73,26,21,4082,21,0.5054080072319812,5,3,35,0.377464279124328,11.0
3141,un15ngw8,2,97,71,72,3383,22,0.9285807695435256,15,3,64,0.436944813114559,3.0
3142,un15ngw8,2,90,86,86,5711,23,0.7255347631242008,38,3,21,0.7266153533971146,106.0
3143,un15ngw8,2,95,31,29,6831,24,0.8112967213065888,52,3,41,0.8986092320669834,78.0
3144,un15ngw8,2,55,85,86,3917,25,0.3709748019792861,17,2,81,0.3709748019792861,17.0
3145,un15ngw8,2,57,97,94,3628,26,0.9566962770626366,134,2,81,0.9566962770626366,134.0
3146,un15ngw8,2,106,95,92,3515,27,1.0623836132190436,121,3,27,0.8434276513958406,126.0
3147,un15ngw8,2,87,73,71,3264,28,0.6964658621109567,36,3,21,0.8559935464734297,29.0
3148,un15ngw8,2,74,36,36,4564,29,0.5124044325730495,7,3,21,0.347287799177756,2.0
3149,un15ngw8,2,99,76,74,4548,30,0.8629008547411311,69,3,44,0.971016706825666,108.0
3150,un15ngw8,2,93,88,86,3731,31,0.7015074435312239,104,3,47,0.9365506107841312,177.0
3151,un15ngw8,2,72,52,50,4279,32,0.4394454839150852,19,3,8,0.961979984373074,37.0
3152,un15ngw8,2,91,90,96,6298,33,0.7950905573931756,28,3,78,0.6866368918045108,27.0
3153,un15ngw8,2,89,25,25,5280,34,0.7194268972075625,40,3,35,0.946626538265491,63.0
3154,un15ngw8,2,84,84,85,6848,35,0.6457072882550682,37,3,23,0.8134343165694118,62.0
3155,un15ngw8,2,105,26,24,5764,36,1.097774230811072,89,3,32,0.9297137410864044,113.0
3156,un15ngw8,2,66,50,57,4482,37,0.3348875451841893,9,3,10,0.8325060520687275,70.0
3157,un15ngw8,2,81,32,48,4296,38,0.606596208639326,29,3,12,0.7861743337667199,48.0
3158,un15ngw8,2,108,80,80,5882,39,1.3064747141393078,167,3,37,0.8434276513958406,126.0
3159,un15ngw8,2,56,70,78,8596,40,0.8493127920205841,66,2,81,0.8493127920205841,66.0
3160,un15ngw8,2,57,86,86,4269,41,0.9566962770626366,134,2,81,0.9566962770626366,134.0
3161,un15ngw8,2,64,5,27,5511,42,0.3064124398034145,7,2,7,0.5126409163433703,32.0
3162,un15ngw8,2,70,10,21,4563,43,0.4108983617670244,12,3,30,0.6866368918045108,27.0
3163,un15ngw8,2,75,11,15,3717,44,0.4801126847380468,31,3,20,0.7973260104912844,32.0
3164,un15ngw8,2,83,58,63,5797,45,0.6421850319325081,19,3,27,0.916858816679865,28.0
3165,un15ngw8,2,100,76,82,4348,46,0.8821299826107337,68,3,23,0.8253869309445139,41.0
3166,un15ngw8,2,76,47,33,5832,47,0.4913445462137542,25,3,15,0.8573276323656119,39.0
3167,un15ngw8,2,94,65,64,5000,48,0.8218508360546457,34,3,50,0.7973260104912844,32.0
3168,un15ngw8,2,58,0,0,7278,49,0.1047651647070256,6,3,3,0.916858816679865,28.0
3169,un15ngw8,2,98,60,68,3447,50,0.9062850759227804,30,3,44,0.8820969625736855,30.0
3170,un15ngw8,2,65,0,0,6697,51,0.3092511907403419,10,3,8,0.8237862528535181,22.0
3171,un15ngw8,2,107,74,80,4498,52,1.1333085532433815,131,3,67,0.9676097794179505,134.0
3172,un15ngw8,2,88,93,93,4466,53,0.7269959505736927,22,3,37,0.916858816679865,28.0
3173,un15ngw8,2,60,2,4,4778,54,0.1803364021292067,9,3,3,0.9668164998304252,98.0
3174,un15ngw8,2,82,58,59,4699,55,0.6144556771986371,35,3,23,0.1503843675749793,26.0
3175,un15ngw8,2,77,70,76,5963,56,0.5006900072129126,26,3,11,0.7266153533971146,106.0
3176,un15ngw8,2,68,40,40,5448,57,0.3710535513609415,20,3,12,0.7758467648914809,36.0
3177,un15ngw8,2,67,2,24,5132,58,0.3908410421433057,6,2,12,0.0218120056481487,5.0
3178,un15ngw8,2,85,68,69,6179,59,0.7200837345528227,15,3,45,0.9085637425139398,12.0
3179,un15ngw8,2,78,4,8,5316,60,0.6109854054102395,11,3,32,0.0218120056481487,5.0
3180,vjej0wlh,2,62,25,32,11565,1,0.2438849935631821,9,3,5,0.1179472434569747,7.0
3181,vjej0wlh,2,94,87,86,8694,2,0.8218508360546457,34,3,50,0.7973260104912844,32.0
3182,vjej0wlh,2,85,88,82,10040,3,0.7200837345528227,15,3,45,0.9085637425139398,12.0
3183,vjej0wlh,2,103,74,89,8058,4,0.9571239785965506,123,3,75,0.8434276513958406,126.0
3184,vjej0wlh,2,58,47,55,7062,5,0.1047651647070256,6,3,3,0.916858816679865,28.0
3185,vjej0wlh,2,55,68,68,11334,6,0.3709748019792861,17,2,81,0.3709748019792861,17.0
3186,vjej0wlh,2,95,70,91,8482,7,0.8112967213065888,52,3,41,0.8986092320669834,78.0
3187,vjej0wlh,2,100,75,80,5442,8,0.8821299826107337,68,3,23,0.8253869309445139,41.0
3188,vjej0wlh,2,83,59,69,7230,9,0.6421850319325081,19,3,27,0.916858816679865,28.0
3189,vjej0wlh,2,64,41,54,9001,10,0.3064124398034145,7,2,7,0.5126409163433703,32.0
3190,vjej0wlh,2,68,90,94,6255,11,0.3710535513609415,20,3,12,0.7758467648914809,36.0
3191,vjej0wlh,2,78,16,28,6545,12,0.6109854054102395,11,3,32,0.0218120056481487,5.0
3192,vjej0wlh,2,77,86,85,6629,13,0.5006900072129126,26,3,11,0.7266153533971146,106.0
3193,vjej0wlh,2,76,89,87,5118,14,0.4913445462137542,25,3,15,0.8573276323656119,39.0
3194,vjej0wlh,2,98,91,91,4958,15,0.9062850759227804,30,3,44,0.8820969625736855,30.0
3195,vjej0wlh,2,104,72,75,5739,16,1.0807989491290677,71,3,33,0.846994161972378,84.0
3196,vjej0wlh,2,92,91,89,4724,17,0.7804751118505173,47,3,36,0.7861743337667199,48.0
3197,vjej0wlh,2,94,89,92,6245,18,0.8218508360546457,34,3,50,0.7973260104912844,32.0
3198,vjej0wlh,2,61,18,16,5382,19,0.2340404904357064,8,3,75,0.1179472434569747,7.0
3199,vjej0wlh,2,104,63,69,4603,20,1.0807989491290677,71,3,33,0.846994161972378,84.0
3200,vjej0wlh,2,101,62,69,5395,21,0.9110266386095636,66,3,22,0.9297137410864044,113.0
3201,vjej0wlh,2,102,85,85,4717,22,0.390870413458231,446,3,57,0.3375488009445939,621.0
3202,vjej0wlh,2,66,64,70,5153,23,0.3348875451841893,9,3,10,0.8325060520687275,70.0
3203,vjej0wlh,2,99,87,86,4604,24,0.8629008547411311,69,3,44,0.971016706825666,108.0
3204,vjej0wlh,2,56,87,89,4456,25,0.8493127920205841,66,2,81,0.8493127920205841,66.0
3205,vjej0wlh,2,89,83,84,4208,26,0.7194268972075625,40,3,35,0.946626538265491,63.0
3206,vjej0wlh,2,97,42,47,4683,27,0.9285807695435256,15,3,64,0.436944813114559,3.0
3207,vjej0wlh,2,86,88,86,4394,28,0.6833524476814347,40,3,25,0.9748770128126518,94.0
3208,vjej0wlh,2,67,17,16,5616,29,0.3908410421433057,6,2,12,0.0218120056481487,5.0
3209,vjej0wlh,2,107,93,90,5084,30,1.1333085532433815,131,3,67,0.9676097794179505,134.0
3210,vjej0wlh,2,90,82,87,4987,31,0.7255347631242008,38,3,21,0.7266153533971146,106.0
3211,vjej0wlh,2,80,61,65,5185,32,0.6047254368348421,28,3,18,0.7540329631872313,74.0
3212,vjej0wlh,2,81,57,65,4859,33,0.606596208639326,29,3,12,0.7861743337667199,48.0
3213,vjej0wlh,2,70,85,88,4925,34,0.4108983617670244,12,3,30,0.6866368918045108,27.0
3214,vjej0wlh,2,72,58,68,4754,35,0.4394454839150852,19,3,8,0.961979984373074,37.0
3215,vjej0wlh,2,100,75,85,3746,36,0.8821299826107337,68,3,23,0.8253869309445139,41.0
3216,vjej0wlh,2,96,85,90,4745,37,0.8724228209098117,25,3,58,0.6866368918045108,27.0
3217,vjej0wlh,2,91,88,96,6032,38,0.7950905573931756,28,3,78,0.6866368918045108,27.0
3218,vjej0wlh,2,65,79,85,5191,39,0.3092511907403419,10,3,8,0.8237862528535181,22.0
3219,vjej0wlh,2,71,72,81,6140,40,0.2387749878406579,129,3,17,0.3375488009445939,621.0
3220,vjej0wlh,2,84,88,86,4684,41,0.6457072882550682,37,3,23,0.8134343165694118,62.0
3221,vjej0wlh,2,82,51,40,6399,42,0.6144556771986371,35,3,23,0.1503843675749793,26.0
3222,vjej0wlh,2,106,80,79,4334,43,1.0623836132190436,121,3,27,0.8434276513958406,126.0
3223,vjej0wlh,2,96,84,94,5595,44,0.8724228209098117,25,3,58,0.6866368918045108,27.0
3224,vjej0wlh,2,87,79,81,5059,45,0.6964658621109567,36,3,21,0.8559935464734297,29.0
3225,vjej0wlh,2,63,85,93,5927,46,0.2621302066272348,22,3,11,0.9765683593847632,112.0
3226,vjej0wlh,2,59,69,76,5974,47,0.1590837955813729,11,3,3,0.9662936750968476,64.0
3227,vjej0wlh,2,108,87,72,4840,48,1.3064747141393078,167,3,37,0.8434276513958406,126.0
3228,vjej0wlh,2,93,76,74,4245,49,0.7015074435312239,104,3,47,0.9365506107841312,177.0
3229,vjej0wlh,2,69,77,79,5781,50,0.3867239593159077,25,3,13,0.9633856455933564,64.0
3230,vjej0wlh,2,89,84,79,5799,51,0.7194268972075625,40,3,35,0.946626538265491,63.0
3231,vjej0wlh,2,74,80,74,9379,52,0.5124044325730495,7,3,21,0.347287799177756,2.0
3232,vjej0wlh,2,64,81,87,6059,53,0.3064124398034145,7,2,7,0.5126409163433703,32.0
3233,vjej0wlh,2,88,79,69,5590,54,0.7269959505736927,22,3,37,0.916858816679865,28.0
3234,vjej0wlh,2,79,78,69,6018,55,0.6063491251349904,26,3,16,0.9668164998304252,98.0
3235,vjej0wlh,2,75,77,76,5471,56,0.4801126847380468,31,3,20,0.7973260104912844,32.0
3236,vjej0wlh,2,73,82,78,4258,57,0.5054080072319812,5,3,35,0.377464279124328,11.0
3237,vjej0wlh,2,57,80,81,4615,58,0.9566962770626366,134,2,81,0.9566962770626366,134.0
3238,vjej0wlh,2,60,79,79,4195,59,0.1803364021292067,9,3,3,0.9668164998304252,98.0
3239,vjej0wlh,2,105,82,69,4029,60,1.097774230811072,89,3,32,0.9297137410864044,113.0
3240,vty3c7vw,1,35,60,50,6183,1,0.7723177389186597,33,3,36,0.8013583542890702,29.0
3241,vty3c7vw,1,33,68,53,3069,2,0.7010989416371628,43,3,34,0.9021786191903493,86.0
3242,vty3c7vw,1,53,85,71,3335,3,1.242279539723982,133,3,33,0.8933253295145774,46.0
3243,vty3c7vw,1,47,78,66,2679,4,1.0022813680192917,46,3,59,0.9479751547424754,47.0
3244,vty3c7vw,1,30,35,37,2623,5,0.6459621798263714,30,3,26,0.8013583542890702,29.0
3245,vty3c7vw,1,48,43,35,3247,6,0.9169710325390452,109,3,65,0.8434276513958406,126.0
3246,vty3c7vw,1,18,24,21,2654,7,0.4408743309460485,17,3,9,0.7540329631872313,74.0
3247,vty3c7vw,1,1,29,25,6432,8,0.4102956940145065,13,2,81,0.4102956940145065,13.0
3248,vty3c7vw,1,28,32,27,2469,9,0.6246266176931486,34,3,17,0.8493127920205841,66.0
3249,vty3c7vw,1,38,15,13,3352,10,0.7621729416081634,64,3,17,0.9765683593847632,112.0
3250,vty3c7vw,1,52,62,54,3007,11,1.2145662879877976,142,3,67,0.9566962770626366,134.0
3251,vty3c7vw,1,29,65,46,2909,12,0.6516531785505184,17,3,48,0.6866368918045108,27.0
3252,vty3c7vw,1,40,31,31,3463,13,0.8483612905676081,24,3,46,0.8820969625736855,30.0
3253,vty3c7vw,1,17,26,23,2846,14,0.4300659169654007,18,3,24,0.9217867638198928,45.0
3254,vty3c7vw,1,54,54,41,2360,15,1.2757925239146377,125,3,57,0.9566962770626366,134.0
3255,vty3c7vw,1,11,63,50,2622,16,0.3591837367869553,9,3,23,0.8559935464734297,29.0
3256,vty3c7vw,1,49,25,22,4855,17,1.010512277793566,67,3,74,0.9662936750968476,64.0
3257,vty3c7vw,1,39,25,23,2607,18,0.8091433697438183,44,3,45,0.946626538265491,63.0
3258,vty3c7vw,1,15,21,17,4112,19,0.3754102726299531,27,3,7,0.9765683593847632,112.0
3259,vty3c7vw,1,34,54,34,2630,20,0.6906282766265875,63,3,41,0.9765683593847632,112.0
3260,vty3c7vw,1,2,46,34,3583,21,0.7625797989041064,60,2,81,0.7625797989041064,60.0
3261,vty3c7vw,1,51,39,32,3254,22,1.071057236425062,144,3,40,0.3726122402818334,114.0
3262,vty3c7vw,1,13,16,15,4063,23,0.3752558173901754,9,3,74,0.2255708268386491,6.0
3263,vty3c7vw,1,4,1,3,4110,24,0.0956678954281365,4,3,2,0.8237862528535181,22.0
3264,vty3c7vw,1,34,49,40,4015,25,0.6906282766265875,63,3,41,0.9765683593847632,112.0
3265,vty3c7vw,1,26,32,24,2734,26,0.6012176783568561,33,3,21,0.7266153533971146,106.0
3266,vty3c7vw,1,43,45,34,3565,27,0.9251247704584132,21,3,40,0.6846668431999672,7.0
3267,vty3c7vw,1,24,32,19,3015,28,0.5884341075635763,26,3,15,0.9669991259544,70.0
3268,vty3c7vw,1,53,34,28,3008,29,1.242279539723982,133,3,33,0.8933253295145774,46.0
3269,vty3c7vw,1,11,33,25,3110,30,0.3591837367869553,9,3,23,0.8559935464734297,29.0
3270,vty3c7vw,1,31,56,72,5030,31,0.6130415859539543,74,3,35,0.8434276513958406,126.0
3271,vty3c7vw,1,19,52,40,2872,32,0.4733665098670601,13,3,17,0.916858816679865,28.0
3272,vty3c7vw,1,32,44,34,3103,33,0.6837309308483916,45,3,28,0.9417446189245124,131.0
3273,vty3c7vw,1,50,36,36,3446,34,1.0964586248637271,64,3,32,0.7861743337667199,48.0
3274,vty3c7vw,1,16,36,29,3375,35,0.4162224756014276,9,3,25,0.9085637425139398,12.0
3275,vty3c7vw,1,37,30,26,3454,36,0.8052085886012976,32,3,36,0.759619233755914,38.0
3276,vty3c7vw,1,23,33,27,3992,37,0.4380985052173102,75,3,24,0.3726122402818334,114.0
3277,vty3c7vw,1,21,40,33,2623,38,0.4902993214414688,28,3,13,0.916858816679865,28.0
3278,vty3c7vw,1,27,28,20,3031,39,0.623626006950254,24,3,15,0.8573276323656119,39.0
3279,vty3c7vw,1,50,45,28,4071,40,1.0964586248637271,64,3,32,0.7861743337667199,48.0
3280,vty3c7vw,1,12,23,17,3350,41,0.358020219857293,20,3,10,0.7763934740203636,32.0
