"Subject","grid_id","pattern","trial","num_clicks","underlying_LSC","underlying_intricacy","final_LSC","final_intricacy","avg_LSC","avg_intricacy","avg_change_in_LSC","avg_change_in_intricacy","final_change_in_LSC","final_change_in_intricacy","time_spent","cumulative_time","cumulative_time_bin","avg_change_in_pos","uLSC","uLSCsq","uInt","uIntsq","vLSC","vLSCsq","vInt","vIntsq"
"3","51","70",51,8,0.960681764435038,87,0.00588547924928046,0.600000000000001,0.0295349927707275,-0.010105459509652,0.204358226049095,0.0696500276943966,0.418389119044581,0.00648474167841094,8,715,7,4.94973294833538,0.897573375383535,0.805637964197393,0.116913591456744,0.0136687878673144,0.0276821599471304,0.000766301979338512,0.0110215330007095,0.000121474189685729
"3","52","67",52,5,0.831043512481272,19,0.0226315734346281,4.3,0.16300191610317,0.048475462213287,1.62976816935719,0.0831514951938738,1.13813647194213,0.619055583641415,2,717,7,9.3383102612044,0.427552605382825,0.182801230369642,-0.582385336580636,0.339172680264141,0.157061780547234,0.0246684029086674,0.0818687361826355,0.00670248996414196
"3","53","69",53,4,0.902178619190349,86,-0.0137313492858342,-2.5,-0.130589315228447,-0.0214173055284611,-1.39882841177553,0.0571071481401289,-0.0985267353607481,0.00648474167841004,9,726,7,9.20780725294541,0.685462420777493,0.469858730298141,0.106629783691488,0.0113699107700936,-0.123876633713013,0.0153454203800679,-0.0483369345300933,0.00233645923976653
"3","54","66",54,3,0.714319788998292,186,0.00645205545576966,5.6,0.0417392798807393,0.0597712630604383,0.910165541884135,0.106693765238089,0.499322585354867,1.5889594167495,47,773,7,16.3128902886486,0.00435518053335987,1.89675974781567e-05,1.13501056021705,1.28824897180422,0.0320595039310641,0.00102781179230592,0.106760996760069,0.0113979104292034
"3","55","64",55,3,0.0793894468859113,4,0.00246993516282509,0.2,-0.0184855631953582,0.00329225882468216,0.320999720085257,0.0698449947341002,1.18211501425972,0.568008013477831,18,791,7,10.0207972893961,-2.29766944413457,5.27928487450966,-0.73664245305947,0.542642103649474,0.0012938097349852,1.67394363034248e-06,0.00336237589996075,1.13055716926369e-05
"3","56","68",56,3,0.862483141662241,147,0.000557537391674634,1.2,-0.0168879526457138,0.0206210442151982,0.038055127366022,0.0766688411237277,0.397283258023241,0.210675022332745,7,798,7,7.2169905660283,0.541541173521234,0.293266842618755,0.73394205737208,0.538670943579561,-0.013481295153916,0.000181745319026999,0.0225102686518326,0.000506712194777679
"3","57","82",57,4,0.872123812396792,127,0.00679765803795015,5.7,0.0425382778827513,0.0671520420230655,0.626054243839249,0.0944108417367592,0.884136721980397,0.772198294132166,18,816,8,7.91757881313105,0.576494710873719,0.332346151665372,0.528265902066968,0.279064863286627,0.0347296149710494,0.00120614615603734,0.108675786035256,0.0118104264703808
"3","58","80",58,12,0.759619233755914,38,0.0376649987602378,1.8,0.23299738608095,0.00714310002257462,0.968773510472031,0.0707134842745983,1.1481225091263,0.414865302987081,20,836,8,6.72558527030455,0.168594358281418,0.028424057644323,-0.38699298904078,0.149763573566717,0.273209393442497,0.074643372665217,0.0339990043029558,0.00115593229359241
"3","59","78",59,19,0.436944813114559,3,-0.0438514885474012,-12.8,-0.272252746425183,-0.131216948631526,-0.76531744662269,0.0587751994798157,1.05403041426453,-0.0445628284851735,14,850,8,6.68072247456498,-1.0013047830883,1.00261126863551,-0.746926260824726,0.557898839109606,-0.35658356506979,0.127151838877881,-0.245560229874374,0.0602998264959553
"3","60","84",60,22,0.9669991259544,70,0.0310551701801731,11.2,0.340469713164616,0.181452010305964,0.393156311199972,0.075758994938444,0.0793433545568334,0.92534100462292,14,864,8,4.19431150665338,0.920477812005855,0.847279402395086,-0.0579111405526012,0.00335370020010313,0.222142135343068,0.0493471282947781,0.213989196170552,0.0457913760777188
"3","61","83",61,15,0.936550610784131,177,0.0375303350539523,21.9,0.344009470071196,0.22728285516876,0.748811329307154,0.0898291163037236,-0.120280645108124,0.465912873150664,15,879,8,4.15968781824603,0.810082659880447,0.656233915838979,1.04245629032975,1.08671511724806,0.27216898730152,0.0740759576487348,0.41887164861558,0.175453458013934
"3","62","81",62,27,0.843427651395841,126,0.0276799859767405,9.6,0.230138668431704,0.155685733637575,0.270591393662135,0.0735193735592843,-0.329236751538031,-0.197705538975923,14,893,8,3.69216414607046,0.472452952469404,0.223211792297057,0.517982094301712,0.268305450017188,0.196065603892668,0.0384417210297968,0.183352567767556,0.0336181641069564
"3","63","79",63,31,0.51264091634337,32,-0.0674202724370933,-23.1,-0.643056994408334,-0.227592585470462,-0.709435264099653,0.0579715020161484,0.524163791248605,-0.146657968812342,16,909,9,4.10722482441544,-0.726858466592552,0.528323230457277,-0.448695835632314,0.20132795291378,-0.538674999878646,0.290170755494259,-0.442783525218654,0.196057250205059
"4","1","25",1,38,0.797326010491284,32,0.0589496691949095,-31.7,0.564358759724942,-0.223535799454685,0.427012844583295,0.0567874724534077,0.355283017490785,-0.759228810775348,26,26,0,3.24944900644712,0.305305305616038,0.0932113296373026,-0.448695835632314,0.20132795291378,0.437653863595159,0.19154090431977,-0.607455402884752,0.369002066493877
"4","2","22",2,18,0.21782563793854,10,-0.0413437240207563,-14.6,-0.461620772380811,-0.144965127294178,-0.764071671594967,0.0567592657751675,-0.408800667056174,-0.0956103986487579,14,40,0,3.49395717208693,-1.79575057270666,3.22472011937629,-0.674939606467937,0.455543472379093,-0.337208681624096,0.113709694962661,-0.280026436827743,0.078414805322442
"4","3","23",3,14,0.29913104146396,676,-0.00261651273170832,85.8,0.0902684030763605,0.778594953333698,-0.103991066985062,0.158554997799258,-1.40865484422709,3.88610007411077,10,50,0,3.11402147913347,-1.50096698997318,2.25290190498915,6.17407636519229,38.119218963226,-0.0380038731463599,0.00144429437412462,1.64242199546019,2.69755001117144
"4","4","24",4,12,0.453905957568923,66,-0.0331748139758584,4.6,-0.31532365728149,0.00730355173915347,-0.936853433622796,0.0741874424365905,-0.0940945548098328,0.363817732823497,9,59,0,3.28747978728803,-0.939809892063572,0.883242633220543,-0.0990463716136235,0.00981018372982401,-0.274096025584576,0.0751286312412604,0.087613104008197,0.00767605599395115
"4","5","26",5,21,0.832506052068728,70,0.026498582728293,-10.9,0.188750389421914,-0.108748882694951,0.347619846843873,0.0610422328914808,-0.444818098082269,-0.401895819630259,13,72,0,3.04619274925635,0.432855237689975,0.187363656795645,-0.0579111405526012,0.00335370020010313,0.186938131995753,0.0349458651940615,-0.209179233645817,0.0437559517886514
"4","6","27",6,61,0.882096962573686,30,0.23512316304237,-1.6,1.91981031147642,0.0735122428540108,1.11513687314938,0.0681162869820613,0.782168565033605,-0.146657968812342,35,107,1,4.02675105234569,0.612653696781274,0.375344552179761,-0.469263451162825,0.220208186597245,1.79876288050983,3.23554790030003,-0.0311038310534087,0.000967448306198989
"4","7","28",7,30,0.971016706825666,108,0.1923673903113,29.5,1.41689152880978,0.283184233224833,1.91841369165532,0.0823632232833479,1.55665988323743,1.07848371511367,17,124,1,2.92012858356739,0.935044087207761,0.874307445022195,0.332873554527111,0.110804803303514,1.46843357546805,2.15629716556189,0.564395633529807,0.318542431147512
"4","8","72",8,41,0.347287799177756,2,-0.0726991148478026,-32.9,-0.467531652117774,-0.331574387131885,-0.5822359439745,0.0572549981452375,0.768309044866567,0.10857988200558,24,148,1,3.48998123390065,-1.32636824307363,1.75925271623422,-0.757210068589981,0.573367087974044,-0.579459114714384,0.335772865625578,-0.630432874186999,0.39744560885568
"4","9","73",9,28,0.586131803873728,40,-0.0771508584484561,-23.4,-0.52192295043858,-0.214715780658385,-0.889966312174255,0.0566522250474871,-1.05791540032944,-0.401895819630257,17,165,1,3.89122892088869,-0.460407453681847,0.211975023405802,-0.366425373510269,0.13426755435214,-0.613853098868937,0.376815626990997,-0.448527893044216,0.201177270838683
"4","10","74",10,43,0.813434316569412,62,0.0670036989297982,12.2,0.487777849086132,0.125205711942456,0.427631838364014,0.0724445552634821,1.02920193729987,1.18057885544084,24,189,1,3.65391439237304,0.363708117379874,0.132283594648013,-0.140181602674646,0.0196508817284323,0.499878959182738,0.249878973833617,0.233137088922423,0.054352902231222
"4","11","77",11,17,0.980460644373384,118,0.0517218412663449,10.6,0.38613872918979,0.136523813602746,0.912114775927351,0.0775218219224312,1.03715300156187,0.00648474167841094,11,200,2,4.16063417933647,0.969284342156585,0.939512135949924,0.435711632179667,0.18984462641667,0.381811968475596,0.145780379271209,0.202500460519428,0.0410064365105805
"4","12","71",12,22,0.190274278583343,15,-0.118271193924846,-13.8,-0.780559267148754,-0.125565056107825,-1.7109629962011,0.0595117416298072,-2.58406915118707,-0.657133670448178,16,216,2,4.12889731395612,-1.8956417000825,3.59345745509168,-0.623520567641659,0.388777898272176,-0.931547084344024,0.867779970349852,-0.264708122626246,0.0700703901843115
"4","13","76",13,18,0.963385645593356,64,0.0689406618698858,3.1,0.687094859350661,0.083625084925161,1.15556162054155,0.0709689223747448,0.377306875856852,-0.146657968812341,14,230,2,3.66497279630932,0.907376657091441,0.823332397834438,-0.119613987144135,0.0143075059205172,0.514843853535492,0.265064193523275,0.0588912648803892,0.00346818107921217
"4","14","75",14,47,0.916858816679865,28,0.099924777272244,-23.2,0.471830798586454,-0.193291818781204,0.598355040880346,0.0615970412718548,1.71868072750567,-0.810276380938929,28,258,2,3.63198413445165,0.738687434411937,0.54565912575809,-0.489831066693336,0.239934473897931,0.754225828282442,0.568856600048335,-0.444698314493841,0.197756590913663
"4","15","49",15,16,0.941744618924512,131,0.0454577856761199,13.3,0.239860417105535,0.0862859092250936,0.852313430293858,0.0805811797204475,0.880778037912389,0.772198294132166,10,268,2,3.57325205536518,0.82891422902566,0.687098799081205,0.56940113312799,0.324217650407439,0.333416137978572,0.111166321064546,0.254199770949482,0.0646175235507693
"4","16","45",16,22,0.80135835428907,29,0.0228106722091383,-3.6,0.0530138458904966,-0.0453100247790212,0.276985215327825,0.066140620979731,0.445443442678458,-0.452943389793845,15,283,2,5.54719606672502,0.31992510577671,0.102352073306239,-0.47954725892808,0.229965573545435,0.158445490159733,0.0251049733519581,-0.0693996165571524,0.00481630677827979
"4","17","44",17,27,0.674429465542909,36,-0.00558869908896087,-0.300000000000001,-0.132581130615035,-0.0322923663188056,-0.108038982870422,0.0683227520779526,-0.76161492787297,0.00648474167840914,16,299,2,3.44172456384567,-0.140272506615362,0.0196763761121567,-0.407560604571291,0.166105646398516,-0.0609668601568236,0.00371695803738168,-0.0062115704759752,3.85836077780068e-05
"4","18","43",18,25,0.225570826838649,6,-0.0777141478838022,-37.4,-0.366171324860304,-0.36703030303931,-1.00260286075115,0.0472125708751691,-1.41896843053427,-0.197705538975923,14,313,3,4.38238166038804,-1.76766935751156,3.12465495748532,-0.716074837528959,0.512763172942125,-0.618205049397012,0.382177483099962,-0.716598391570422,0.513513254801316
"4","19","47",19,21,0.897154048373447,85,0.0239764530719456,10.8,0.137965918482031,0.042625851060298,0.310304233995662,0.0758499795569724,-0.208459499595445,2.20153025871251,14,327,3,4.25767387416848,0.667245169243387,0.445216115878636,0.0963459759262327,0.00928254707717822,0.16745226416109,0.0280402607726755,0.206330039069803,0.0425720850225463
"4","20","46",20,23,0.835210770426669,63,0.0694290745122681,14.6,0.608694706564518,0.155763246544134,0.889404597390903,0.0775373306642258,-0.576665819294816,0.210675022332745,15,342,3,3.9975618530506,0.442661554776758,0.195949252077377,-0.12989779490939,0.016873437122322,0.518617309104791,0.268963913303095,0.279092031526916,0.077892362061821
"4","21","48",21,24,0.90856374251394,12,0.0708236343965205,-27.4,0.517594807301031,-0.211071234524665,0.866744570294351,0.0522216697104536,1.17323491271776,-1.11656180192043,15,357,3,4.40484741315138,0.708612536857227,0.502131727391235,-0.654371990937425,0.42820270252341,0.529391620220668,0.280255487559864,-0.525119464051703,0.275750451525948
"4","22","38",22,41,0.56578713243427,5,-0.117725704884789,-70,-1.13588318553805,-0.665188727007837,-0.91532643309087,0.0445967630924786,-0.086476654198431,-1.06551423175685,27,384,3,4.60434857456723,-0.534169772991704,0.285337346378009,-0.726358645294215,0.527596881593647,-0.927332658922617,0.85994586030449,-1.34081969528145,1.79779745525463
"4","23","40",23,32,0.85599354647343,29,0.0460212192370298,-7.6,0.181085431558308,-0.0799019562214529,0.394854167638234,0.0651343394844864,0.712144497407456,-0.0445628284851735,22,406,4,3.87266491060879,0.518012280762591,0.268336723020862,-0.47954725892808,0.229965573545435,0.337769202014703,0.114088033829649,-0.14599118756464,0.0213134268465339
"4","24","37",24,13,0.337548800944594,621,-0.0840838415897937,89.9,-0.578778262178063,0.853686356692601,-2.11784063059738,0.170724190527427,-1.35661327839139,3.93714764427436,9,415,4,3.6402273770981,-1.36167827988451,1.85416773790925,5.60846693810323,31.454901395797,-0.667417035541287,0.445445499330719,1.72092835574287,2.96159440559985
"4","25","36",25,34,0.0218120056481487,5,-0.295823944757797,-33.4,-2.40242901891358,-0.341886575217776,-2.69703887764351,0.0546671060977773,-2.04443175343749,-0.401895819630257,19,434,4,4.08812950740397,-2.50642413541886,6.28216194661019,-0.726358645294215,0.527596881593647,-2.30331218282123,5.30524701153271,-0.640006820562934,0.409608730367076
"4","26","39",26,81,0.770231161739177,62,0.00541500467415523,8.2,0.720226077394521,0.130061000234315,-0.0244049605469263,0.0698791139660484,-0.371753516666839,0.363817732823498,45,479,4,3.43244998118551,0.207069318308371,0.0428777025846934,-0.140181602674646,0.0196508817284323,0.0240472931323387,0.000578272306992625,0.156545517914936,0.0245064991792555
"4","27","41",27,23,0.96760977941795,134,0.0465214973335633,16.9,0.380998601829272,0.208921597862867,0.581291866642334,0.0789641349093297,0.615876853517247,0.925341004622916,14,493,4,3.22816992500943,0.922691817569922,0.851360190210487,0.600252556423757,0.360303131493255,0.341634329584609,0.116714015150725,0.323132184856221,0.104414408889955
"4","28","42",28,20,0.976568359384763,112,0.0367112296900327,10.1,0.265241995860571,0.0686923785022225,0.527305806329483,0.0757350516177787,0.547506485912137,0.823245864295751,19,512,5,4.62350795565308,0.955172343885689,0.91235420652408,0.374008785588134,0.139882571697111,0.265840613649582,0.0706712318655861,0.192926514143492,0.0372206398595592
"4","29","9",29,48,0.37712559907053,66,0.00927829516955958,35.9,-0.165854709762074,0.312603055459565,0.0139807931643027,0.0789047397279886,1.21905333903146,1.33372156593158,39,551,5,4.5879172022091,-1.21818732062698,1.48398034813635,-0.0990463716136235,0.00981018372982401,0.053894913301628,0.00290466167979,0.686942147141787,0.471889513519768
"4","30","8",30,30,0.150384367574979,26,-0.180244075830032,-18.5,-1.06920489024772,0.00836253306857391,-1.88357991824869,0.0597739386832017,-1.97177396377765,-1.11656180192043,21,572,5,4.74444617177205,-2.04026789184956,4.16269307051223,-0.510398682223847,0.26050681481584,-1.41034696804488,1.98907857027339,-0.354703218560043,0.125814373256854
"4","31","11",31,81,0.849312792020584,66,0.111812807188185,-52.1,0.959903677939611,-0.421179786056588,0.369141342328695,0.0595921655336849,-0.411821337714257,-1.32075208257477,48,620,6,3.91144878581965,0.49379031460069,0.243828874793448,-0.0990463716136235,0.00981018372982401,0.846072248300361,0.715838249344028,-0.998072415022939,0.996148545629721
"4","32","10",32,81,0.686636891804511,27,-0.0737764822553255,-111.9,-0.626530622571325,-1.10629673053595,-0.317320003564011,0.0493905151811918,-0.932537823977853,-0.555038530121011,45,665,6,3.58142047193183,-0.0960128548171313,0.00921846829013554,-0.500114874458592,0.250114887654733,-0.587782810072207,0.34548863181638,-2.14311640158488,4.59294791074211
"4","33","14",33,18,0.980676787639886,110,0.037259492714334,17.7,0.303191730862715,0.186742054779837,0.604112505114535,0.082689882055752,-0.0208721309856728,-0.350848249466673,11,676,6,5.6805322458769,0.970067998392465,0.941031921505163,0.353441170057623,0.124920660691701,0.270076470756801,0.0729413000564493,0.338450499057719,0.114548740312419
"4","34","12",34,24,0.920072061255325,86,0.016359629654264,7,0.154427667962643,0.0481385136084714,0.166040078785732,0.0726338710846436,0.00626438914984595,0.568008013477832,14,690,6,4.32053893863513,0.750337481113407,0.563006335563612,0.106629783691488,0.0113699107700936,0.108605006224377,0.0117950473769971,0.13356804661269,0.0178404230759296
"4","35","13",35,33,0.974877012812652,94,0.0604314763544749,13.4,0.418631049315028,0.0812426200426266,0.514378771987597,0.0741951968074878,0.642414161824036,1.07848371511367,21,711,7,5.21790579003315,0.949040141343762,0.900677189881787,0.188900245813533,0.0356833028684132,0.449102243497073,0.201692825114104,0.25611456022467,0.0655946679590759
"4","36","96",36,37,0.921786763819893,45,0.0316546823498927,-19.1,0.237098999018089,-0.24073311942735,0.215754728521436,0.0612393662316256,-0.944071350184207,-0.248753109139508,22,733,7,3.55368007102467,0.756554363920557,0.572374505567238,-0.315006334683991,0.0992289908910425,0.226773941196121,0.0514264204056216,-0.366191954211167,0.134096547328993
"4","37","95",37,63,0.891594692224456,36,0.177477591452648,-63.2,1.20561442818095,-0.611650405800669,0.802608024249991,0.0545683837844181,-0.243846200679667,-1.93332292453777,37,770,7,4.1328918401633,0.647088982173008,0.4187241508497,-0.407560604571291,0.166105646398516,1.35339561462642,1.83167968969004,-1.21061402456872,1.46558631648247
"4","38","93",38,81,0.726615353397115,106,-0.0735206748665802,30.3,-0.732860909512127,-0.121669915109396,-0.316373818119291,0.0736492890963176,0.393610718664461,0.516960443314244,50,820,8,4.60221463143268,0.0489343889014964,0.00239457441716289,0.3123059389966,0.0975349995325482,-0.585806452926698,0.34316920029056,0.579713947731304,0.336068261194213
"4","39","92",39,47,0.43313446205587,14,-0.131529481760108,-37.1,-0.56090505226145,-0.324425251488159,-0.890527751068833,0.0574730645407321,-1.21556500875,-0.708181240611764,33,853,8,5.83272005708954,-1.01511971897016,1.03046804384206,-0.633804375406914,0.401707986284949,-1.03398005951707,1.06911476347893,-0.71085402374486,0.505313443074259
"4","40","97",40,65,0.947975154742475,47,0.141630519292293,-68.3,1.19390594349323,-0.655813771025876,0.610398131122389,0.0539155783183136,0.074608743785747,-0.759228810775341,39,892,8,3.94636065941207,0.851503867489162,0.725058836349,-0.29443871915348,0.0866941593367418,1.07644264013585,1.15872875750265,-1.30826827760326,1.71156588618301
"4","41","98",41,46,0.972422603819326,146,0.147197549685116,17.7,1.09180309210484,0.211433016035406,0.923489854384936,0.0738483179493484,0.833214171923625,0.874293434459332,34,926,9,4.43525564204606,0.940141354237693,0.883865765947883,0.723658249606824,0.523681262224012,1.11945328322198,1.25317565331648,0.338450499057719,0.114548740312419
"5","1","71",1,33,0.190274278583343,15,-0.238137254437398,-57.6,-1.77678410313169,-0.541718462834613,-2.24650109068426,0.0439143784535158,-1.77336993000476,-1.2186569422476,23,23,0,7.88513752789692,-1.8956417000825,3.59345745509168,-0.623520567641659,0.388777898272176,-1.85762723535096,3.45077894551763,-1.10338582515823,1.21746027916012
"5","2","73",2,41,0.586131803873728,40,0.0114095808242303,-35.1,0.419881701461445,-0.296541124526668,0.0399698805688165,0.0565043750423785,-0.532231862821207,-0.70818124061176,28,51,0,6.27353562287625,-0.460407453681847,0.211975023405802,-0.366425373510269,0.13426755435214,0.0703611367887148,0.00495068957020023,-0.672558238241117,0.452334583825995
"5","3","77",3,17,0.980460644373384,118,0.0214133902707815,-12.4,0.1454352502147,-0.0983774994686943,0.351587276610898,0.0579032635522522,0.378713589327865,-0.759228810775345,14,65,0,6.01396689015883,0.969284342156585,0.939512135949924,0.435711632179667,0.18984462641667,0.14765014856813,0.0218005663721908,-0.237901072773625,0.0565969204268416
"5","4","72",4,32,0.347287799177756,2,-0.249075736899003,-37.1,-1.92131808657942,-0.36269810669168,-2.42194706098517,0.0521470189364857,-1.58924303944033,-0.606086100284595,23,88,0,4.3703832960381,-1.32636824307363,1.75925271623422,-0.757210068589981,0.573367087974044,-1.94213749160293,3.7718980362897,-0.71085402374486,0.505313443074259
"5","5","74",5,25,0.813434316569412,62,0.0447265146034769,-1.6,0.387095509608415,0.147442080999123,0.507016978034426,0.0675703792708911,-0.192894804537429,-0.810276380938929,18,106,1,3.87187162976115,0.363708117379874,0.132283594648013,-0.140181602674646,0.0196508817284323,0.327766368373361,0.107430792236662,-0.0311038310534087,0.000967448306198989
"5","6","76",6,24,0.963385645593356,64,0.132874921668729,31.8,1.03315382029185,0.264026298265318,1.66506294407699,0.087349644168362,1.02563050670665,2.8651486708391,18,124,1,5.68213692950094,0.907376657091441,0.823332397834438,-0.119613987144135,0.0143075059205172,1.00879726049533,1.01767191278288,0.608435786859112,0.370194106730867
"5","7","75",7,33,0.916858816679865,28,0.147835096860932,-11.7,0.992268909255785,-0.0903531975786118,1.32260438603927,0.0634902877837596,0.669208694014072,-0.50399095995743,23,147,1,4.33912543947836,0.738687434411937,0.54565912575809,-0.489831066693336,0.239934473897931,1.12437894593526,1.26422801406248,-0.224497547847315,0.0503991489894574
"5","8","90",8,81,0.946626538265491,63,0.232015054788805,-49.9,1.81709174054272,-0.392464871445143,0.813747800571352,0.0599674770851144,0.895155498620498,-1.5249423632291,53,200,2,3.06735992889939,0.84661427861092,0.716755736747889,-0.12989779490939,0.016873437122322,1.77474976663507,3.14973673417125,-0.955947050968821,0.913834764255985
"5","9","86",9,57,0.515361103110163,489,-0.101669763105324,207.4,-0.503395204107063,1.56068728890216,-0.581659997135614,0.119025430499344,-0.599214125694927,3.7840049337836,37,237,2,4.30991278991106,-0.716996066726736,0.514083359701611,4.25100431308949,18.0710376699055,-0.803285126834674,0.645266994993798,3.97080575408781,15.7672983366969
"5","10","91",10,27,0.972279387143969,120,0.0623419757606751,11.1,0.517168316078779,0.140139745097935,0.665078949071688,0.0743067404503951,0.44644507411709,-0.299800679303092,18,255,2,2.7713365741747,0.939622103082931,0.88288969660199,0.456279247710178,0.208190751890966,0.46386268169807,0.215168587472125,0.212074406895364,0.0449755540600205
"5","11","88",11,25,0.857327632365612,39,-0.0133320672692221,-11.9,-0.225504435932994,-0.136827016229298,-0.208810470350123,0.0617132444531275,0.769701774152796,0.619055583641417,21,276,2,3.93936210645755,0.522849187067948,0.273371272417614,-0.376709181275525,0.141909807257276,-0.120791797616311,0.0145906583713799,-0.228327126397689,0.0521332766490263
"5","12","87",12,53,0.776393474020364,32,0.175500487956216,-58.3,1.18042617221856,-0.565893555088964,0.954250046252349,0.053179062205587,1.67990127868109,-0.86132395110251,44,320,3,4.68737510851596,0.229411603241534,0.0526296837018512,-0.448695835632314,0.20132795291378,1.33812059602063,1.79056672949461,-1.11678935008454,1.24721845246226
"5","13","89",13,49,0.899623326085095,102,0.0494311626541757,11.2,0.385308061776486,0.163010481842031,0.2602941879663,0.0716646871046676,0.674407075653337,0.823245864295751,40,360,3,4.51468447703932,0.67619786487051,0.457243552455437,0.271170707935578,0.0735335528422824,0.364114281690904,0.132579210131283,0.213989196170552,0.0457913760777188
"5","14","85",14,6,0.211232953257335,5,-0.0484671889228561,-7.3,-0.370622496137892,-0.0605675243737012,-2.91277648693136,0.0485545939984625,-1.97449431122349,-0.963419091429681,46,406,4,8.98616650992304,-1.81965323016718,3.31113787805785,-0.726358645294215,0.527596881593647,-0.39224427238282,0.153855569217128,-0.140246819739078,0.0196691704469255
"5","15","11",15,11,0.849312792020584,66,0.0268224828834502,1.5,0.18036880440669,0.0248803079643823,0.749258167518051,0.070527379373063,-0.124145750525972,0.619055583641415,8,414,4,10.2405649738353,0.49379031460069,0.243828874793448,-0.0990463716136235,0.00981018372982401,0.189440570995721,0.0358877299391847,0.0282546364773942,0.000798324482469695
"5","16","13",16,36,0.974877012812652,94,0.252763378600645,35.4,1.90634490759605,0.557064616643829,2.09254008325331,0.0822838918671926,0.780257093279556,0.0575323118419917,32,446,4,8.04149991325814,0.949040141343762,0.900677189881787,0.188900245813533,0.0356833028684132,1.93505044529796,3.74442022584784,0.677368200765851,0.458827679408766
"5","17","10",17,47,0.686636891804511,27,0.0593903101408593,-16.3,0.428052493078721,-0.210129007423053,0.337607751782881,0.0636441951887431,-0.678720881588633,-0.503990959957426,48,494,4,6.7133666832728,-0.0960128548171313,0.00921846829013554,-0.500114874458592,0.250114887654733,0.44105823704349,0.194532368463912,-0.312577854505925,0.0977049151275274
"5","18","9",18,28,0.37712559907053,66,-0.129240257260443,-8.8,-1.16519123693107,-0.0764980876626015,-1.46083831745297,0.0640320885503435,-1.42044963802729,-0.606086100284591,19,513,5,14.3026358101345,-1.21818732062698,1.48398034813635,-0.0990463716136235,0.00981018372982401,-1.01629360714454,1.03285269592285,-0.168968658866886,0.0285504076792741
"5","19","14",19,40,0.980676787639886,110,0.126782767590726,31.7,1.000688081036,0.276926616278257,0.917507689427506,0.0795733500998256,0.917696209005197,1.33372156593159,26,539,5,3.82661140241509,0.970067998392465,0.941031921505163,0.353441170057623,0.124920660691701,0.961729533864536,0.924923696307298,0.606520997583925,0.3678677205102
"5","20","8",20,40,0.150384367574979,26,-0.171704422126265,2.2,-1.62995551111652,-0.09737514815689,-1.34721095533801,0.0692500953052609,-1.43148983443717,-0.197705538975925,25,564,5,3.47628838329831,-2.04026789184956,4.16269307051223,-0.510398682223847,0.26050681481584,-1.34436996206241,1.8073305948957,0.0416581614037045,0.0017354024115371
"5","21","12",21,17,0.920072061255325,86,0.0212850425524098,2.4,0.15655163788832,0.0366284625280061,0.349213601175213,0.070527379373063,0.36303752993465,-0.606086100284595,19,583,5,4.44921941584403,0.750337481113407,0.563006335563612,0.106629783691488,0.0113699107700936,0.146658539484601,0.0215087272037564,0.0454877399540789,0.0020691344861299
"5","22","81",22,11,0.843427651395841,126,0.0128826916518606,5.4,0.0868530174608146,0.0672395611411994,0.336771956530621,0.0758499795569724,0.314232948010635,-0.197705538975925,16,599,5,6.12009609140037,0.472452952469404,0.223211792297057,0.517982094301712,0.268305450017188,0.0817423291952088,0.00668180838225788,0.102931418209695,0.010594876854659
"5","23","79",23,5,0.51264091634337,32,0.00178065047410789,-2.6,-0.0773633251024496,-0.0489508200933922,0.0872920187665571,0.059609225149659,1.26822341945872,0.721150723968582,9,608,6,19.0052060747322,-0.726858466592552,0.528323230457277,-0.448695835632314,0.20132795291378,-0.00403157483079146,1.62535956162712e-05,-0.0502517238052805,0.0025252357454022
"5","24","78",24,3,0.436944813114559,3,-0.00679808558496439,-3.2,-0.0530501266535939,-0.020454595228988,-1.05022984070804,0.0466439170093668,-1.07893165112786,-1.01446666159326,38,646,6,16.2516642997009,-1.0013047830883,1.00261126863551,-0.746926260824726,0.557898839109606,-0.0703105294494955,0.00494357055146837,-0.0617404594564037,0.00381188433388782
"5","25","84",25,5,0.9669991259544,70,0.00638594137892673,-4.3,0.0390041625218434,-0.0308518664632977,0.427974846124613,0.0538089557184756,-0.0284489340461123,-0.555038530121011,27,673,6,10.5898448095826,0.920477812005855,0.847279402395086,-0.0579111405526012,0.00335370020010313,0.0315487093491402,0.000995321061596524,-0.0828031414834627,0.00685636023953035
"5","26","83",26,6,0.936550610784131,177,0.0210128936927881,5,0.138237843647442,0.0604130699267537,1.1991324421312,0.0821279182354297,1.02103092689318,0.41486530298708,4,677,6,12.1121274425215,0.810082659880447,0.656233915838979,1.04245629032975,1.08671511724806,0.144555928821189,0.0208964165573568,0.0952722611089458,0.00907680373681114
"5","27","82",27,5,0.872123812396792,127,0.00583530250053518,1.1,0.0519209452392256,0.0342273497810849,0.387240565962765,0.0722333409704699,0.148909252645763,-0.350848249466676,24,701,7,21.2792066242433,0.576494710873719,0.332346151665372,0.528265902066968,0.279064863286627,0.0272944964929687,0.000744989538804679,0.0205954793766454,0.000424173770753828
"5","28","80",28,10,0.759619233755914,38,-0.000591651621726308,-2.8,0.0363537039905149,0.0047684146172076,-0.0638866451081247,0.0642342765915176,-1.12368639801451,-1.16760937208401,8,709,7,11.751272693715,0.168594358281418,0.028424057644323,-0.38699298904078,0.149763573566717,-0.0223598812233598,0.000499964288322758,-0.0540813023556549,0.00292478726448377
