Subject,grid_id,pattern_id,click_id,positionx,positiony,underlying_LSC,underlying_intricacy,current_LSC,current_intricacy,avg_LSC,avg_intricacy,current_change_in_LSC,current_change_in_intricacy,avg_change_in_LSC,avg_change_in_intricacy,time_taken,change_in_pos,clicks_to_go,move_on
14,19,54,9,16,15,0.9662936750968476,64,0.0287003915866496,2.7,0.0145234630528371,0.811111111111111,0.0035952232040188,-0.6000000000000014,0.0035875489483312,0.3374999999999999,1,3.1622776601683795,0,1
14,20,50,29,25,25,0.1836646302863872,10,-0.1523056922607354,-36.6,-0.0644514078844472,-18.52758620689655,-0.0073130680797096,-1.899999999999992,-0.0054394890093119,-1.307142857142857,2,34.655446902326915,0,1
14,21,52,25,19,7,0.8986092320669834,78,0.0256758822600673,-19.6,0.0134823672905738,-3.724000000000001,-0.0027824866572292,-1.5,0.0010698284275028,-0.8166666666666668,1,3.605551275463989,0,1
14,22,78,9,17,10,0.436944813114559,3,-0.0040293385150695,-9.2,-0.0019111576552862,-5.0,-0.0046446688253077,-0.7999999999999989,-0.0005036673143836,-1.15,1,3.0,0,1
14,23,81,30,25,15,0.8434276513958406,126,0.0815177255087608,31.1,0.0328174965515231,18.49,0.0052289651918477,0.0,0.0028109560520262,1.0724137931034483,1,5.0990195135927845,0,1
15,1,33,19,22,13,0.8795074704481886,45,0.0183271286164711,-17.700000000000003,0.0078193261600585,-12.878947368421052,0.0060227543198548,6.099999999999994,0.0010181738120261,-0.9833333333333336,1,3.0,0,1
15,2,35,5,6,10,0.9729319506742444,90,0.0084682644842113,-1.8000000000000007,0.0024298693133907,-0.5400000000000003,0.0014061158699201,-0.9000000000000004,0.0021170661210528,-0.4500000000000002,3,3.605551275463989,0,1
15,3,32,15,19,16,0.7861743337667199,48,0.0378209631614703,0.0,0.0244484124938161,-0.0199999999999998,0.0025302014004461,0.6999999999999993,0.0027014973686764,0.0,1,4.0,0,1
15,4,34,8,16,6,0.9297137410864044,113,0.0401100904709992,11.0,0.0201890731596804,5.3125,0.0056165140734122,1.8000000000000007,0.0057300129244284,1.5714285714285714,1,3.0,0,1
15,5,30,37,7,16,0.3726122402818334,114,0.001899930234648,60.3,0.0063490534485102,28.48108108108108,-0.0056777831743035,7.599999999999994,5.277583985133536e-05,1.6749999999999998,0,4.0,0,1
15,6,29,37,7,1,0.2562120544062412,29,-0.0942532066656754,-2.200000000000003,-0.0647600279414505,-6.678378378378379,0.0032050979552677,1.1999999999999955,-0.002618144629602,-0.0611111111111111,1,3.0,0,1
15,7,31,41,8,11,0.4102956940145065,13,-0.2057953682083763,-33.1,-0.1074172854849321,-19.23658536585366,-0.0104433900672132,-1.8000000000000045,-0.0051448842052094,-0.8275,1,5.0,0,1
15,8,27,7,22,26,0.8820969625736855,30,0.0237346996805148,-4.4,0.0110511244088518,-2.071428571428572,-8.633512860481418e-05,-0.7000000000000011,0.0039557832800858,-0.7333333333333334,1,4.123105625617661,0,1
15,9,24,13,15,11,0.4539059575689228,66,-0.0549216359093967,-7.699999999999999,-0.0338634534301719,-5.738461538461539,-0.0071505718108706,-0.6999999999999993,-0.0045768029924497,-0.6416666666666666,2,6.324555320336759,0,1
15,10,26,6,18,24,0.8325060520687275,70,0.0080673291171139,-3.1,0.0033845913152035,-1.4833333333333334,0.0062789976753102,0.8000000000000007,0.0016134658234227,-0.6199999999999999,1,4.123105625617661,0,1
15,11,23,6,15,13,0.2991310414639597,676,-0.0168352076476032,28.2,-0.0051521893736623,12.816666666666668,-0.0080814033878014,6.899999999999999,-0.0033670415295206,5.64,0,5.0,0,1
15,12,28,5,8,15,0.971016706825666,108,0.0068206016296416,1.4000000000000004,0.0042168693718425,2.28,-0.0004722372531041,-1.6999999999999993,0.0017051504074104,0.3500000000000001,1,2.0,0,1
15,13,22,8,13,16,0.2178256379385396,10,-0.0074907764303465,-12.0,-0.0037012404248712,-5.1875,-0.006792184656296,-2.7,-0.0010701109186209,-1.7142857142857142,2,6.0,0,1
15,14,25,4,16,15,0.7973260104912844,32,0.0116736657657189,2.9000000000000004,0.0048275523583214,1.075,0.0038096291434638,1.3000000000000007,0.0038912219219063,0.9666666666666668,1,3.1622776601683795,0,1
15,15,58,5,12,11,0.3709748019792861,17,-0.0008155323340081,-2.9000000000000004,0.0033646794655033,-0.5800000000000002,-0.0077961182736736,-2.0,-0.000203883083502,-0.7250000000000001,1,1.0,0,1
15,16,60,11,19,9,0.7540329631872313,74,-0.0034264216394362,-7.5,-0.0081984735831776,-5.127272727272727,-0.0022404654386286,0.3999999999999986,-0.0003426421639436,-0.75,1,3.0,0,1
15,17,61,29,16,25,0.7831628093666413,32,-0.0154127973390051,-26.5,-0.0049535772175286,-13.582758620689654,-0.0002087202948176,-0.5,-0.0005504570478216,-0.9464285714285714,0,3.0,0,1
15,18,62,4,8,14,0.961979984373074,37,-0.0039878287623202,-5.0,-0.0036993876890415,-2.975,0.0055057011787645,0.1999999999999993,-0.0013292762541067,-1.6666666666666667,0,7.211102550927978,0,1
15,19,57,5,11,13,0.224586788615542,18,-0.0056419056231762,1.1999999999999993,-0.0026116115145077,0.5599999999999998,0.0044155920669189,2.299999999999999,-0.001410476405794,0.2999999999999998,1,4.0,0,1
15,20,59,6,14,11,0.5105466114521302,90,-0.0118477500920753,3.9,-0.0051290559572064,2.9333333333333336,0.0015408694170724,1.700000000000001,-0.002369550018415,0.78,1,3.0,0,1
15,21,63,3,11,15,0.9798178198285872,129,0.0009656987296542,2.8,0.0014783421884141,1.7,-0.0025036291059339,0.5,0.0004828493648271,1.4,0,2.23606797749979,0,1
15,22,54,4,16,12,0.9662936750968476,64,0.0041113922023813,-1.8000000000000007,0.0018872361389729,-925,0.001362130808495,-0.5000000000000009,0.0013704640674604,-0.6000000000000002,1,2.0,0,1
15,23,51,19,1,4,0.5366913127546721,30,-0.0911232324565037,-16.3,-0.0598973934882057,-9.389473684210529,0.0056069668654153,1.6999999999999993,-0.005062401803139,-0.9055555555555556,1,3.0,0,1
15,24,52,3,13,10,0.8986092320669834,78,0.0122247546910155,2.1,0.0052066180913458,1.1,0.0088296551079935,0.8999999999999999,0.0061123773455077,1.05,0,3.1622776601683795,0,1
15,25,56,3,14,14,0.9767150258463972,98,0.0062749845054752,4.5,0.0025743523700981,1.5,0.004826911900656,4.5,0.0031374922527376,2.25,1,3.1622776601683795,0,1
15,26,53,3,16,13,0.9566962770626366,134,0.0020738335199458,-2.1,0.0013331686706944,-0.6999999999999998,0.0001481610278083,-2.1,0.0010369167599729,-1.0499999999999998,1,3.0,0,1
15,27,55,3,19,11,0.9717596220077628,103,0.0070762054018898,1.5,0.002066321346278,0.9333333333333332,0.0079534467649456,0.2000000000000001,0.0035381027009449,0.75,2,4.123105625617661,0,1
15,28,50,3,16,14,0.1836646302863872,10,-0.0029350477411488,-3.8,-0.0026823820661344,-2.1666666666666665,0.0021770507161058,-1.0999999999999996,-0.0014675238705744,-1.9,1,4.123105625617661,0,1
15,29,72,3,12,6,0.347287799177756,2,-0.0125453273551075,-3.9,-0.0052929254521316,-1.6666666666666667,-0.0092118783538201,-2.8000000000000007,-0.0062726636775537,-1.95,2,8.06225774829855,0,1
15,30,71,4,13,16,0.1902742785833433,15,-0.027984790956379,-5.6,-0.0139860976853022,-3.075,-0.0075495127690883,-1.2999999999999998,-0.0093282636521263,-1.8666666666666665,1,4.242640687119285,0,1
15,31,75,3,12,13,0.916858816679865,28,-0.0104305957086205,-2.0,-0.0048381717893753,-1.2,-0.006346676049115,-0.3999999999999999,-0.0052152978543102,-1.0,0,4.123105625617661,0,1
15,32,77,3,16,20,0.9804606443733836,118,2.088942099068292e-05,-1.7000000000000002,-0.0022869780146426,-1.2333333333333334,0.0069027128859094,0.2999999999999998,1.0444710495341458e-05,-0.8500000000000001,0,3.0,0,1
15,33,73,3,19,17,0.586131803873728,40,-0.0061284142074498,-2.0,-0.0037429464661406,-1.1666666666666667,-0.0010279890164777,-0.5,-0.0030642071037249,-1.0,0,3.1622776601683795,0,1
15,34,74,3,17,17,0.8134343165694118,62,0.0022941534502618,-0.5999999999999996,-8.435762807915137e-06,-0.3999999999999999,0.0046136141889474,4.440892098500626e-16,0.0011470767251309,-0.2999999999999998,1,4.123105625617661,0,1
15,35,76,3,16,12,0.9633856455933564,64,0.0073191382161625,2.4000000000000004,0.0030290590558636,1.1333333333333335,0.0055510992647342,1.4000000000000004,0.0036595691080812,1.2000000000000002,0,5.0990195135927845,0,1
15,36,44,3,13,11,0.6744294655429091,36,-0.0012622064371106,-1.5,-0.0011438771947743,-0.8666666666666666,0.0009072187101017,-0.4000000000000003,-0.0006311032185553,-0.75,1,1.4142135623730951,0,1
15,37,49,3,15,7,0.9417446189245124,131,-0.0066705779926612,-1.4000000000000004,-0.004404378192298,-1.366666666666667,-0.0001280214084283,1.2999999999999998,-0.0033352889963306,-0.7000000000000002,2,4.123105625617661,0,1
15,38,45,3,19,19,0.8013583542890702,29,0.0038694622548868,-0.7000000000000002,0.001582067047629,-0.4000000000000001,0.0029927233668866,-0.2000000000000001,0.0019347311274434,-0.3500000000000001,1,4.123105625617661,0,1
15,39,46,3,16,13,0.8352107704266692,63,-0.0032187366696174,-1.7000000000000002,1.5982930596944445e-05,-0.1333333333333334,-0.0064854221310256,-3.0,-0.0016093683348087,-0.8500000000000001,1,3.0,0,1
15,40,48,3,16,13,0.9085637425139398,12,0.0012381957118255,-1.7000000000000002,0.001182042222346,-0.7000000000000002,-0.0010697352433872,-1.2999999999999998,0.0006190978559127,-0.8500000000000001,0,3.0,0,1
15,41,43,3,13,16,0.2255708268386491,6,-0.0060792748305383,-0.7000000000000002,-0.0024827294405562,-0.3333333333333333,-0.0047103613394078,-0.4000000000000003,-0.0030396374152691,-0.3500000000000001,1,4.0,0,1
15,42,47,3,16,17,0.8971540483734468,85,0.0046866918048319,3.4000000000000004,0.0012506890866039,2.9333333333333336,0.005621316349852,-2.0,0.0023433459024159,1.7000000000000002,0,4.0,0,1
15,43,8,4,14,16,0.1503843675749793,26,-0.0012217129083147,6.699999999999999,-0.0010655916689694,1.3499999999999996,-0.0030458745733638,6.1,-0.0004072376361049,2.233333333333333,1,3.0,0,1
15,44,12,4,13,16,0.920072061255325,86,-0.000717177323,-5.9,-0.0002392476999661,-2.825,-0.0033760111638334,-2.6000000000000005,-0.0002390591076666,-1.9666666666666668,1,2.0,0,1
15,45,14,4,14,17,0.9806767876398864,110,0.0101146604007112,3.0,0.0066323900821649,1.7,-0.0003100292683455,0.5,0.0033715534669037,1.0,1,4.123105625617661,0,1
15,46,13,6,19,22,0.9748770128126518,94,0.0250192441597626,6.5,0.0136385657277437,3.4333333333333336,0.0051001075270275,1.2000000000000002,0.0050038488319525,1.3,2,2.0,0,1
16,1,86,16,13,4,0.5153611031101626,489,-0.0681210210136959,111.2,-0.0314871196409907,54.36875,-0.0048294962185585,8.5,-0.004541401400913,7.413333333333333,1,3.1622776601683795,0,1
16,2,85,18,25,10,0.211232953257335,5,-0.1608538896758772,-18.1,-0.0803860131857898,-10.666666666666664,-0.0078710164982174,-0.9000000000000021,-0.0094619935103457,-1.0647058823529412,1,4.0,0,1
16,3,91,49,16,10,0.9722793871439692,120,0.1605451405973462,14.299999999999995,0.0787903695670896,6.769387755102041,0.0017252776697991,-0.9000000000000057,0.0033446904291113,0.2979166666666666,0,2.0,0,1
16,4,90,10,20,1,0.946626538265491,63,0.0341267740487032,9.6,0.0208215804169889,6.48,0.0026365415094913,-1.0,0.0037918637831892,1.0666666666666669,0,3.0,0,1
16,5,87,39,25,6,0.7763934740203636,32,0.0599811463628834,-18.8,0.0287014883467583,-8.223076923076924,0.0004634073909401,-0.5999999999999943,0.0015784512200758,-0.4947368421052631,1,4.123105625617661,0,1
16,6,89,12,1,12,0.8996233260850948,102,0.0299815888014011,1.0,0.0167851903415702,2.9166666666666665,-0.0006882974937739,-2.3999999999999986,0.0027255989819455,0.0909090909090909,1,1.0,0,1
16,7,88,19,20,24,0.8573276323656119,39,0.0107813068162111,-1.7000000000000028,0.0035537114706049,0.0842105263157895,0.0043063426209239,-0.3000000000000042,0.0005989614897895,-0.0944444444444446,1,3.1622776601683795,0,1
16,8,54,3,22,10,0.9662936750968476,64,0.0037047416554781,-1.0999999999999996,0.0020860658822769,-0.7333333333333331,0.0011512856641253,0.0,0.001852370827739,-0.5499999999999998,0,4.0,0,1
16,9,52,53,25,13,0.8986092320669834,78,0.1812692360809117,-21.3,0.0959348713742155,-11.498113207547172,0.0026012440487567,-0.0999999999999943,0.0034859468477098,-0.4096153846153845,0,3.0,0,1
16,10,56,3,10,22,0.9767150258463972,98,0.0094643095523416,0.0,0.0039365308135741,-0.0999999999999999,0.0071190266639609,0.2999999999999998,0.0047321547761708,0.0,0,2.0,0,1
16,11,51,33,14,26,0.5366913127546721,30,-0.1310426809589893,-22.4,-0.0660061662197459,-12.766666666666666,-0.0082554476671014,-0.8999999999999986,-0.0040950837799684,-0.7,0,4.0,0,1
16,12,50,3,11,16,0.1836646302863872,10,-0.0015881418067391,-3.4000000000000004,-0.001236168534118,-1.6333333333333335,0.0005322219888758,-1.9000000000000004,-0.0007940709033695,-1.7000000000000002,1,1.4142135623730951,0,1
16,13,53,20,20,14,0.9566962770626366,134,0.0551835997557392,20.8,0.0232888304885063,8.23,0.0029185802672341,-0.8000000000000007,0.0029043999871441,1.0947368421052632,0,4.123105625617661,0,1
16,14,55,3,7,25,0.9717596220077628,103,0.0104936745056579,2.3,0.0044940880842207,1.0333333333333332,0.0075050847586534,1.5,0.0052468372528289,1.15,0,3.0,0,1
16,15,77,42,1,9,0.9804606443733836,118,0.1039976220606254,33.6,0.050244899159665,19.90952380952381,0.0038151739035234,-0.6000000000000014,0.0025365273673323,0.8195121951219513,1,1.0,0,1
16,16,71,3,25,6,0.1902742785833433,15,-0.0130825689348779,-4.5,-0.0056535320972562,-2.1666666666666665,-0.0092045415779873,-2.5,-0.0065412844674389,-2.25,0,3.0,0,1
16,17,73,27,1,24,0.586131803873728,40,-0.0640398006192224,-29.9,-0.0316634225185598,-15.774074074074074,0.0074428412475862,-0.5,-0.0024630692545854,-1.15,0,2.0,0,1
16,18,76,3,11,8,0.9633856455933564,64,0.0067778746823632,0.2999999999999998,0.0029187719544853,0.3333333333333333,0.0047994335012703,-0.4000000000000003,0.0033889373411816,0.1499999999999999,0,1.0,0,1
16,19,75,12,16,15,0.916858816679865,28,0.0050338553450387,-8.0,0.0031563486728987,-3.641666666666667,-4.721892194592403e-05,-0.6000000000000014,0.0004576232131853,-0.7272727272727273,0,3.1622776601683795,0,1
16,20,74,8,21,4,0.8134343165694118,62,0.0092318062952637,-0.7999999999999998,0.0036918394002839,-0.95,-0.0012520228038918,0.7999999999999998,0.0013188294707519,-0.1142857142857142,1,2.0,0,1
16,21,72,18,0,1,0.347287799177756,2,-0.1000532795639886,-16.3,-0.0458355611080929,-6.8388888888888895,-0.0032727665639916,-1.6000000000000014,-0.0058854870331758,-0.9588235294117649,0,3.605551275463989,0,1
16,22,40,4,13,13,0.8559935464734297,29,-0.0016907916420755,-1.5,-0.0015603977469797,-1.0,-1.881808689113696e-05,0.2000000000000001,-0.0005635972140251,-0.5,0,4.242640687119285,0,1
16,23,39,24,17,25,0.7702311617391767,62,0.0076891216676652,-21.9,0.0022914236480378,-8.870833333333335,0.0013433305892359,-0.6999999999999957,0.0003343096377245,-0.9521739130434782,1,4.123105625617661,0,1
16,24,42,17,2,25,0.9765683593847632,112,0.0734578165062515,17.799999999999997,0.0380465712192072,9.7,0.006303814219446,2.199999999999996,0.0045911135316407,1.1124999999999998,0,4.47213595499958,0,1
16,25,38,48,22,7,0.5657871324342701,5,-0.1504912380876646,-51.5,-0.0667873547956623,-25.63958333333333,0.0037795799489912,-0.1000000000000014,-0.0032019412359077,-1.0957446808510638,0,3.1622776601683795,0,1
16,26,41,4,12,7,0.9676097794179505,134,0.0088965734529749,-0.2999999999999998,0.0003883123529302,-1.0,0.0111718416128535,1.6000000000000003,0.0029655244843249,-0.0999999999999999,0,2.23606797749979,0,1
16,27,37,6,16,22,0.3375488009445939,621,-0.0289526635540937,38.1,-0.0115700890336005,18.25,-0.0082529669832937,9.0,-0.0057905327108187,7.62,1,2.0,0,1
16,28,36,9,23,9,0.0218120056481487,5,-0.0774617469572896,-13.7,-0.0376281905505403,-7.01111111111111,-0.0081984205347915,-1.299999999999999,-0.0096827183696612,-1.7125,1,1.0,0,1
16,29,65,18,13,25,0.4456277592261113,18,0.0406795242414115,-8.100000000000001,0.0139167826399181,-4.677777777777777,0.0063853889265944,0.7999999999999972,0.0023929131906712,-0.4764705882352942,0,5.0990195135927845,0,1
16,30,67,3,21,13,0.8310435124812716,19,0.0090964234465162,1.7000000000000002,0.0039841543129507,0.7000000000000001,0.0062403839541803,1.3000000000000005,0.0045482117232581,0.8500000000000001,1,3.0,0,1
16,31,68,3,11,10,0.8624831416622412,147,0.0046434321988551,-0.0999999999999996,0.0024139347648789,1.480297366166875e-16,0.0020450601030733,-0.1999999999999997,0.0023217160994275,-0.0499999999999998,1,2.0,0,1
16,32,70,3,9,19,0.960681764435038,87,0.0095898924205085,-0.5999999999999996,0.0038167056137226,-0.2333333333333331,0.007729667999849,-0.5,0.0047949462102542,-0.2999999999999998,1,4.0,0,1
16,33,64,12,10,3,0.0793894468859112,4,-0.089245496787081,-20.7,-0.0466989655126458,-11.25,-0.0076398286144884,-1.3000000000000007,-0.0081132269806437,-1.8818181818181816,0,5.0990195135927845,0,1
16,34,69,10,18,13,0.9021786191903493,86,-0.0202315042115556,-4.5,-0.0086117167410097,-1.5100000000000002,-0.0076501071758873,-0.5999999999999996,-0.002247944912395,-0.5,1,2.0,0,1
16,35,66,7,14,16,0.714319788998292,186,0.0005523152181459,18.6,0.0002539598314961,11.071428571428571,0.0005401942269799,1.2000000000000028,9.205253635766186e-05,3.1,1,2.8284271247461903,0,1
16,36,29,3,14,10,0.2562120544062412,29,-0.0163901112202499,-3.1,-0.0069758729182829,-1.5,-0.011852603685651,-1.6999999999999995,-0.0081950556101249,-1.5499999999999998,2,3.1622776601683795,0,1
16,37,32,9,25,13,0.7861743337667199,48,0.0052042400736349,-9.1,0.0012099134146749,-4.766666666666667,-0.003594058305608,-1.299999999999999,0.0006505300092043,-1.1375,0,4.0,0,1
16,38,33,27,25,18,0.8795074704481886,45,0.0334504512985359,-4.399999999999999,0.022935369446936,0.4777777777777777,0.0019202810424751,0.7000000000000028,0.0012865558191744,-0.1692307692307691,1,1.0,0,1
16,39,31,3,10,20,0.4102956940145065,13,-0.0130738762198033,-2.2,-0.0058213248346441,-1.2,-0.0086837779356743,-0.8000000000000003,-0.0065369381099016,-1.1,0,3.0,0,1
16,40,35,18,24,20,0.9729319506742444,90,0.0476902382076485,1.6000000000000014,0.0282269349407594,-2.1166666666666667,0.0033441163768154,1.8000000000000045,0.0028053081298616,0.0941176470588236,0,1.0,0,1
16,41,34,4,24,13,0.9297137410864044,113,0.0035411235579584,2.9000000000000004,0.000966417712259,0.9250000000000002,0.0045848226054844,2.7,0.0011803745193194,0.9666666666666668,0,1.0,0,1
16,42,30,45,13,1,0.3726122402818334,114,-0.0946884931841303,86.5,-0.0588550025295869,40.76444444444444,0.0105899125897852,0.4000000000000057,-0.0021520112087302,1.9659090909090908,1,3.0,0,1
16,43,49,9,12,10,0.9417446189245124,131,0.0214688234682292,3.899999999999999,0.0139244858655939,3.466666666666667,0.0010075264046098,-2.8000000000000007,0.0026836029335286,0.4874999999999998,0,3.605551275463989,0,1
16,44,44,6,13,10,0.6744294655429091,36,0.0038534333666705,-1.5,0.0015588528314423,-1.0166666666666668,-0.0023791802063756,-0.6999999999999993,0.0007706866733341,-0.3,1,3.0,0,1
16,45,47,10,12,16,0.8971540483734468,85,0.009996741327583,5.699999999999999,-0.0029148324053563,0.3399999999999998,0.0042188911848778,4.6,0.0011107490363981,0.6333333333333333,0,5.0,0,1
16,46,46,3,11,10,0.8352107704266692,63,-0.0007586928256941,0.7999999999999998,-0.0014050676293543,-0.2333333333333334,0.0026978172366747,2.3,-0.000379346412847,0.3999999999999999,1,2.23606797749979,0,1
16,47,45,6,15,19,0.8013583542890702,29,0.0020247275266649,0.8000000000000007,0.0021291678739554,0.15,-0.0015588765029422,0.5000000000000009,0.0004049455053329,0.1600000000000001,0,4.0,0,1
16,48,43,33,25,17,0.2255708268386491,6,-0.0440463361450054,-13.6,-0.0115565437415574,-5.666666666666666,-0.0032984446195014,-0.6000000000000014,-0.0013764480045314,-425,1,21.02379604162864,0,1
16,49,48,12,10,15,0.9085637425139398,12,0.0228603262822404,-13.2,0.0106075357798881,-5.525000000000001,0.0010728226372743,-2.2,0.0020782114802036,-1.2,1,2.23606797749979,0,1
16,50,7,25,19,18,0.970575943324718,106,0.0800473561259058,12.9,0.0362928455523585,8.351999999999999,0.0070024876674594,0.0,0.003335306505246,0.5375,0,2.0,0,1
16,51,1,3,13,10,0.1588315740704078,2,-0.0083803278209025,-2.1,-0.0042386208357281,-1.1,-0.0040447931346206,-0.8999999999999995,-0.0041901639104512,-1.0499999999999998,1,4.123105625617661,0,1
16,52,5,18,25,16,0.8345115362844759,131,0.0278685233295584,4.300000000000001,0.0172101261040818,1.461111111111111,-0.0023137016315403,-0.5,0.0016393249017387,0.2529411764705883,0,2.23606797749979,0,1
16,53,4,3,13,4,0.7758467648914809,36,-0.004735379562277,-0.7000000000000002,-0.0018021158265069,-0.0666666666666667,-0.0040644116450334,-1.2000000000000002,-0.0023676897811385,-0.3500000000000001,0,3.1622776601683795,0,1
16,54,2,3,17,13,0.6846668431999672,7,0.0083346960826077,-0.2000000000000001,0.0049613581705435,0.3333333333333333,0.0017853176535848,-1.4000000000000004,0.0041673480413038,-0.1,2,3.0,0,1
16,55,6,3,24,25,0.8933253295145774,46,0.0028274548627367,1.2999999999999998,0.0010053177969065,0.6,0.0026389563347537,0.7999999999999998,0.0014137274313683,0.6499999999999999,1,1.0,0,1
16,56,3,3,8,26,0.7625797989041064,60,0.0104359825621594,-1.5,0.0035889639934723,-0.8333333333333334,0.0101050731439018,-0.5,0.0052179912810797,-0.75,1,3.0,0,1
16,57,16,3,13,0,0.377464279124328,11,-0.0142338522689865,-4.3,-0.0062220674457888,-2.1333333333333333,-0.0098015022006064,-2.2,-0.0071169261344932,-2.15,1,2.8284271247461903,0,1
16,58,18,3,22,13,0.8237862528535181,22,0.0056470137455666,-0.5,0.0025331975036136,-0.2666666666666666,0.0036944349802924,-0.2000000000000001,0.0028235068727833,-0.25,0,3.0,0,1
16,59,15,3,16,10,0.1179472434569747,7,-0.0184413105959044,-3.8,-0.008415956067814,-2.1333333333333333,-0.0116347529883668,-1.2000000000000002,-0.0092206552979522,-1.9,0,3.1622776601683795,0,1
16,60,17,4,16,10,0.7874133673117215,47,-0.0003374610297707,0.2999999999999998,-0.0004736598287672,0.0999999999999999,0.0016052895489871,0.2999999999999998,-0.0001124870099235,0.0999999999999999,0,2.0,0,1
16,61,20,9,17,9,0.9005890912789549,59,0.0009487945062513,-7.699999999999999,-0.0002579496376136,-3.0444444444444443,-0.0037678487415283,-3.5,0.0001185993132814,-0.9625,0,5.0,0,1
16,62,21,4,17,13,0.9668164998304252,98,-0.0084647752004317,-7.0,-0.0060822608358864,-3.55,0.0027412123723152,-1.7999999999999998,-0.0028215917334772,-2.333333333333333,0,1.0,0,1
16,63,19,4,15,13,0.846994161972378,84,0.0027012148160874,-3.5,0.0001016606679538,-2.175,0.0058947101614426,0.2000000000000001,0.0009004049386958,-1.1666666666666667,0,1.0,0,1
16,64,9,3,13,10,0.3771255990705298,66,-0.0175128229883822,-3.1,-0.0077925066999806,-1.5333333333333332,-0.0116481258768226,-1.5999999999999996,-0.0087564114941911,-1.5499999999999998,1,4.123105625617661,0,1
16,65,13,3,11,13,0.9748770128126518,94,0.0022167853604078,-2.7,0.0002185633603747,-1.2666666666666666,0.0037778806396915,-1.6000000000000003,0.0011083926802039,-1.35,1,2.0,0,1
16,66,11,3,14,9,0.8493127920205841,66,-0.0002944653809391,-3.7,-0.0002047104348817,-1.5666666666666669,2.520054276683448e-05,-2.7,-0.0001472326904695,-1.85,0,2.0,0,1
16,67,12,6,21,10,0.920072061255325,86,0.017559986132209,2.8000000000000007,0.0097179298009328,1.9,0.0025235054602534,-2.299999999999999,0.0035119972264418,0.5600000000000002,0,5.0,0,1
16,68,8,12,16,10,0.1503843675749793,26,-0.0671691761584413,-6.6,-0.0413952507219253,-5.541666666666667,0.0168423747150572,3.4000000000000004,-0.0061062887416764,-0.6,1,2.0,0,1
16,69,10,3,13,10,0.6866368918045108,27,-0.003583558015697,-3.1,-0.0007002368499398,-1.1,-0.0050664054815745,-2.8999999999999995,-0.0017917790078485,-1.5499999999999998,0,3.0,0,1
16,70,14,3,13,7,0.9806767876398864,110,0.0046027028557414,1.7000000000000002,0.0025935534324981,0.7333333333333334,0.0014247454139884,1.2000000000000002,0.0023013514278707,0.8500000000000001,0,3.1622776601683795,0,1
16,71,96,3,17,7,0.9217867638198928,45,0.0079433087197349,1.1,0.0051969463253257,1.0,0.0002957784634924,-0.7999999999999998,0.0039716543598674,0.55,0,2.0,0,1
16,72,95,8,18,14,0.8915946922244556,36,0.0123395376105933,-2.0,0.0009501689627118,-2.3125,0.0121738705392699,1.3000000000000007,0.0017627910872276,-0.2857142857142857,1,3.605551275463989,0,1
16,73,92,3,7,22,0.4331344620558702,14,-0.0003778300444796,-1.4000000000000004,0.0007761652362524,-0.5333333333333335,-0.0030841557977165,-1.2000000000000002,-0.0001889150222398,-0.7000000000000002,0,4.0,0,1
16,74,97,4,15,10,0.9479751547424754,47,0.0069343557513364,-2.8000000000000007,0.0031427278054279,-1.4750000000000003,-0.0013823289233524,-1.1000000000000003,0.0023114519171121,-0.9333333333333336,0,1.0,0,1
16,75,94,3,14,8,0.8253869309445139,41,0.0028508595650135,-0.5999999999999996,0.0001569393407632,-0.4999999999999998,0.0052309011077375,0.3000000000000002,0.0014254297825067,-0.2999999999999998,1,3.0,0,1
16,76,98,3,10,7,0.9724226038193264,146,0.0050160089904311,3.0,0.0027878415321684,1.4,0.0016684933843571,1.7999999999999998,0.0025080044952155,1.5,1,3.1622776601683795,0,1
16,77,93,3,18,5,0.7266153533971146,106,0.0047076695644062,-0.2000000000000001,0.0016787802626265,-0.1,0.0043789983409327,-0.1,0.0023538347822031,-0.1,0,4.0,0,1
16,78,26,6,19,2,0.8325060520687275,70,0.0099621044728363,0.9000000000000004,0.0059970348990706,1.5833333333333337,-0.0015592204683754,-1.2999999999999998,0.0019924208945672,0.18,0,1.4142135623730951,0,1
16,79,25,9,2,2,0.7973260104912844,32,-0.0262397884247201,-4.1,-0.0087385300267789,-1.711111111111111,-0.0045554037240763,-0.5,-0.00327997355309,-0.5125,0,1.4142135623730951,0,1
16,80,24,9,24,6,0.4539059575689228,66,-0.0549447760109927,-8.3,-0.0321372416548286,-4.922222222222222,0.0080053546968399,0.6999999999999993,-0.006868097001374,-1.0375,1,23.08679276123039,0,1
16,81,27,3,25,7,0.8820969625736855,30,-0.0015557226658846,-1.9000000000000004,-0.0011893048361586,-0.7333333333333334,0.0004564691767067,-1.6000000000000003,-0.0007778613329423,-0.9500000000000002,1,5.0990195135927845,0,1
16,82,22,6,25,2,0.2178256379385396,10,-0.0351865776310703,-7.0,-0.0175882809862615,-4.033333333333333,-0.0057109510882401,-0.4000000000000003,-0.007037315526214,-1.4,1,3.0,0,1
16,83,28,15,13,7,0.971016706825666,108,0.0603030406624426,15.0,0.0314132678359653,8.886666666666667,0.0041344643876993,2.6,0.0043073600473173,1.0714285714285714,0,3.0,0,1
